user_id,device_type,avg_packet_size,num_connections,unique_ips_accessed,port_activity_entropy,avg_latency_ms,failed_login_count,files_accessed,sensitive_file_access_ratio,file_access_time_anomaly,email_to_external_ratio,phishing_link_clicked,avg_bytes_uploaded,geo_location_change,is_insider_threat,anomaly_score
user_687,workstation,628.037348576418,46,13,0.15048936266370758,15.832474318946197,5,16,0.5336930201618834,-0.16574033969212207,0.3265420953213858,0,252651.2995036448,1,1,86.60664576740075
user_958,laptop,577.9537330989345,48,16,0.2544340487109971,90.13732698422059,0,17,0.066338536815451,1.4110018695363054,0.0420183326635305,0,327626.0036136641,0,0,4.263335731666029
user_563,mobile,852.3501707631231,62,11,0.12766181219420392,59.21756767398014,1,20,0.19372478654352115,1.6974935858337166,0.30076568328583964,0,136077.22102664286,0,0,5.306093336254973
user_876,mobile,505.0077085676806,38,8,0.646154902441108,5.788141411073866,0,18,0.1174316040238948,-1.0006482178482123,0.32919713347019974,0,163170.4243893501,0,0,24.918603766875158
user_567,laptop,446.7798527982221,45,14,0.3840196342744377,108.41232803411287,0,17,0.24997623204667427,-1.3806760255559605,0.37765806986270817,0,178024.53883694528,0,0,37.47418825751381
user_244,laptop,291.6692505624933,45,10,0.1861095701666929,35.30420197741863,0,22,0.2956649369022129,0.22621978344314456,0.18218716668366133,1,240900.75436805794,0,0,35.85300255128188
user_832,mobile,944.1010084506247,50,14,0.5297765819317921,103.95446569489815,0,26,0.10176479671222147,1.6423130725410888,0.09366265517081546,0,170162.8649907072,0,0,23.263552073209674
user_505,workstation,902.374393444393,45,5,0.6075587128494097,70.5750883050264,1,26,0.19131272296461863,0.402141503808988,0.5775424481278575,0,177682.53350738715,0,0,3.6624067537063656
user_131,laptop,702.5973490280496,47,5,0.27838056820217816,47.24824855138765,0,19,0.23410090043298873,-1.5768753743977806,0.30118706667826073,0,116019.61424887681,0,0,12.753666905409174
user_485,laptop,1098.2693827305955,44,9,0.2191585989275698,129.03909632145474,1,23,0.1287832453183773,-0.11090812791937683,0.24873833996555442,1,167460.3259825083,0,0,48.56176609559644
user_819,laptop,500.35719280338435,53,10,0.02635484031861894,123.04031442412949,0,14,0.16288160989187617,-0.8688095298238127,0.1578749491058342,0,114645.91128701191,0,0,24.385455133998306
user_647,mobile,914.2622321965674,70,12,0.6573904853275546,120.11964415235028,0,15,0.11635466238306356,0.6648062884055325,0.23155157904669196,0,142488.86933904322,0,0,12.648238392387501
user_21,workstation,816.2490081306439,50,14,0.3046193152556163,80.48165259324149,0,13,0.32640847628498165,-0.07952847036333213,0.16727373839290746,0,372197.6336927764,0,0,14.927545111315244
user_841,workstation,577.7958983981683,57,12,0.13343301323045892,57.406182737988445,1,16,0.06776613555071381,-0.09776147867194432,0.1420307129574463,0,184830.00421571758,0,0,3.7076072555753843
user_167,laptop,652.2372710610487,59,8,0.3981370814861555,75.97305425577022,1,15,0.22928656882619988,0.810076089148177,0.10664132219468206,0,227678.25906133687,0,0,19.59391043830263
user_274,laptop,629.1512059836672,53,15,0.20869405421619605,93.36215506407974,3,28,0.10703136538808641,0.8237423955960671,0.1865098265408474,0,183167.53922743918,0,0,14.222320805592975
user_388,workstation,875.8261907184337,48,7,0.592712365282586,44.599065609274795,0,14,0.04107008977292799,-1.3180509458270429,0.15574819837596132,0,359438.79751986905,0,0,5.86173917830117
user_601,laptop,978.0286620966659,56,9,0.31264960709570194,115.76530824420635,5,19,0.6921659643827618,-0.23859111866712787,0.44127578991574756,1,86519.32450117498,1,1,100.0
user_316,laptop,672.0818505456217,59,8,0.5039392173723247,159.554063005301,0,23,0.18019509802592001,-0.30530654784985056,0.14996505724849987,0,171377.55357682862,0,0,13.446656590124414
user_14,laptop,586.3686427647083,59,10,0.22357815480724397,85.28498021879015,1,19,0.01653476559571203,0.38079174855109565,0.25603374022862224,0,195759.46667197393,0,0,9.809988776870474
user_242,workstation,841.166638558027,46,9,0.07974021699377302,98.92066797968683,1,19,0.2615792793940845,0.36319006142505583,0.08990111109381042,0,206167.92933108148,1,0,37.77275486856462
user_777,mobile,304.4746497474636,60,10,0.14980592789710184,174.77766151314404,1,16,0.3443077384257331,0.2425819367900559,0.11835572532740049,0,131439.33458369828,0,0,10.555539674874053
user_346,laptop,810.3072399326813,53,11,0.38611466678966455,127.20551208670543,5,17,0.6074917539450511,0.39976613802534583,0.18408191440543323,0,237979.66971197326,1,1,73.5256319582021
user_565,laptop,1268.5326453565058,36,8,0.5083387910456009,110.89441839548404,1,22,0.16059630882427578,-0.5206798430419521,0.12884582617485013,0,225801.48512269082,0,0,22.602928429693513
user_898,workstation,588.8110189361057,50,11,0.16925260477736231,76.66248530760781,0,17,0.5537977524555214,-0.8322670909706924,0.08969548472057157,0,735111.1418926754,1,0,37.6370597505188
user_340,mobile,746.9434519775153,42,12,0.2828893870829132,140.82126629784966,0,20,0.1869581566388803,-1.958422897985911,0.45108516454855996,0,125451.49470435342,0,0,12.689996603596649
user_92,laptop,1107.3685247907338,62,8,0.4060566561512704,102.60902657222407,2,23,0.3601575668583307,-0.4027873006538726,0.5153103781444351,0,287838.1559583697,0,0,32.17401955032406
user_367,laptop,1026.4020023225446,50,11,0.32037353184521233,110.49211011645907,0,14,0.4275803954009555,-0.9062820840260722,0.2654696230745967,0,95210.7635228101,0,0,26.5501115436966
user_956,laptop,818.5517245174552,49,11,0.34080240289943403,5.0,1,35,0.04008090457096561,0.0763109475578525,0.15967455808085743,0,43653.16191976876,0,0,10.219852013151598
user_455,workstation,782.4414421809673,53,5,0.21535652964903065,141.78296185670345,1,18,0.05600707210698287,-1.1611303112179896,0.15203993762399579,0,103824.31151274456,0,0,0.0
user_428,laptop,429.33272738955094,47,12,0.1756556861850981,105.899225974005,0,19,0.15028965229644647,-0.04173577131350362,0.21170272849383376,0,188878.46426623437,0,0,16.583942380738367
user_509,laptop,947.3458462693399,65,8,0.39430237542446384,74.2238434265082,1,21,0.2520731324278457,-0.35209747156151316,0.17328407468442972,0,233789.86501350664,0,0,36.36757878877255
user_776,workstation,396.9874962765789,69,9,0.21349908306857793,135.12550773471835,0,20,0.4346357490883034,-0.9610484534892221,0.25752652363256834,0,97160.91895759184,0,0,16.724995495619755
user_943,workstation,180.4445383636429,58,20,0.41114392287992213,115.54876229696345,2,29,0.09437636361266868,-1.7429482588529603,0.40847428099436767,0,164991.79657149245,0,0,12.164680796656864
user_35,laptop,1102.4309208349803,45,15,0.32269322325315114,137.9282769679802,2,18,0.2393393014899539,0.9762125051603339,0.16877737197836953,0,115288.16771732495,0,0,36.58470731337182
user_206,workstation,916.0958895179333,51,9,0.121677094392661,70.94799803711453,1,17,0.004934836706416141,0.3525713836323615,0.047402568531776546,0,84457.97131434594,0,0,13.675897508385924
user_81,laptop,1063.9207085173591,44,13,0.10060056250686238,78.61439350738675,3,16,0.3927646805150891,0.8328753098446392,0.07993778614666078,0,82611.73566854195,0,0,47.20100218664204
user_932,laptop,579.0471038196029,36,10,0.15796358356143717,82.44189323206665,2,24,0.2832683844518254,1.2202332880081572,0.3406563729707105,0,240569.34522723345,1,0,25.91414998024214
user_562,laptop,939.9091898526797,53,9,0.3330612440647463,65.90130233128102,0,24,0.12045911310261674,0.26020400214870226,0.41592721874775374,0,77846.23954384818,0,0,17.938684529739906
user_872,workstation,668.2796304101362,53,8,0.31680746281943933,88.78419899668557,2,20,0.0747302957161603,0.14409485924927973,0.1570333799748157,0,251554.9153483224,0,0,0.0
user_388,laptop,701.8272041114752,45,10,0.6004481339324996,130.21103644186962,0,17,0.19625328900870032,-0.13588643047340512,0.13903312604587123,0,303766.2655716235,0,0,34.48880251865901
user_2,workstation,1092.1262372568704,47,7,0.3482268274888698,69.20958231093307,2,23,0.014397674618912159,-0.785200111766409,0.5356002173616992,0,67228.58862544666,0,0,15.518570102680432
user_390,workstation,755.0626120395813,54,12,0.2567306446581496,112.7384138980563,1,23,0.342449178465207,1.5036334315609652,0.1859658974550238,0,254398.53932963742,0,0,25.692855262817446
user_566,workstation,591.0842623721552,61,7,0.2154440232142135,16.313595646992212,0,16,0.12728956622708104,0.5552791366062729,0.2825715139932334,0,127545.55715923512,0,0,39.5035343532479
user_106,workstation,390.34447336653477,48,9,0.7123706197341334,116.72367451347526,2,22,0.1025153963354516,1.084846733346537,0.5177782984065901,0,117113.49000672044,0,0,18.474894163069727
user_772,workstation,908.2068127581392,49,10,0.03803207388297906,116.83764196070938,3,19,0.1629924678226808,0.35283238512785636,0.19299560748731073,0,149112.7585149816,0,0,37.70948953132299
user_822,laptop,1117.8428502280528,53,13,0.1799614793321432,80.80445442759111,1,19,0.1778107319533983,-1.7083746317013953,0.18798656652622153,0,149620.6352089646,0,0,14.528016937248807
user_477,laptop,565.0614829849939,48,12,0.16932800497794587,77.05890243688508,3,22,0.10546777423506795,-0.39919784274927456,0.09023193113131481,0,158704.95702646207,0,0,14.351081753073728
user_703,mobile,1006.6936804127721,51,12,0.43114523415685424,137.3657388635824,1,22,0.020566220479802392,0.6976076079019984,0.41758939546487445,0,88377.35923917453,0,0,0.0
user_402,laptop,517.166405379957,58,13,0.3228668890086423,54.95738271073211,0,22,0.13904373011080526,0.3117299196557227,0.17615644065907546,1,227245.99554227648,0,0,30.85413060666031
user_730,workstation,1024.7906909887956,42,9,0.20940062935324752,165.38440878909222,2,21,0.09372144181274533,-1.5159613055747332,0.32081588804066286,0,316580.0338775536,0,0,15.581356801135572
user_556,mobile,809.8743393984369,61,13,0.4862198375731935,96.44022534535053,2,13,0.17803498917307736,1.3468972381702375,0.09816858973487443,0,161589.12177551814,0,0,26.875209396888486
user_162,laptop,880.350851768954,46,12,0.13716901094800651,77.54767766436993,0,15,0.007293747655775619,-1.040002082764921,0.290036539952029,0,179582.55369734045,0,0,6.179774550501121
user_202,workstation,590.7768955063168,46,11,0.060273184435389024,31.204515734911183,1,14,0.3497772133237122,0.8722609899289605,0.282789903577986,0,147640.1936467635,0,0,35.1807551555161
user_958,laptop,907.2652590460549,67,6,0.1300514266197647,125.96930166563789,6,20,0.6089848109338141,-1.3788051285804996,0.0733511367304567,1,321809.490508041,1,1,80.35082986841265
user_996,laptop,620.6938275996074,48,10,0.05050352119269529,103.23642953276759,1,17,0.46212191815765813,-0.2918198260986688,0.09958328012463663,0,436679.0730784488,1,1,30.195264394638812
user_270,laptop,675.8979523595176,49,9,0.1211011719434449,125.02995852288507,2,17,0.16984670784201056,-1.7292340738632306,0.06449550419648001,0,141579.8906724438,1,0,24.882599250723324
user_863,laptop,344.7117060356469,50,8,0.06982057252940548,155.4497328895308,6,20,0.47680513579825035,-0.6680617161491602,0.20086875499642023,1,1350206.1119621752,1,1,98.93509993219058
user_816,workstation,568.35435174446,44,12,0.46711311380220305,69.67506561864056,2,16,0.11703960964713671,-1.657522884875011,0.13547612312764318,0,193054.5125417794,0,0,6.07645421003901
user_271,workstation,642.3514091226399,48,8,0.6558087443896232,83.03416892053093,0,23,0.07979505629377194,1.4242535325169698,0.23238046617847613,0,198859.31437974176,0,0,17.39016684144945
user_456,workstation,893.8428537916217,51,7,0.09543077033091926,60.44025336599008,0,15,0.2432477623179649,0.9131609142644648,0.35251691311510985,0,111144.52648599345,0,0,0.1477608321213193
user_462,laptop,978.6967326733624,55,8,0.19885070384009157,70.2446730492893,7,16,0.3984864747485587,0.3477109036664365,0.3524619703926499,1,512372.60537617333,1,1,100.0
user_727,laptop,617.6204670733725,50,8,0.1925860967397,142.02076126169248,0,17,0.01504121744487287,-0.23026469658229687,0.04068425476840982,0,148146.35517372406,0,0,26.03540226988509
user_252,workstation,750.6666385313196,58,10,0.25157507866750933,132.19194441647872,0,26,0.15472545944223462,-0.43797565496131463,0.1736050001661233,0,90697.64235755827,0,0,12.426648224319699
user_702,laptop,1305.9155793383302,58,13,0.4589673442594117,104.57568031748323,1,15,0.09550927981266154,-0.17768776034997302,0.11985848180577052,0,123501.83867509266,0,0,30.35087758109392
user_296,mobile,839.3325689254506,61,13,0.0687206908152317,122.29783594976428,2,21,0.42556109029668,0.00847962811035978,0.19927147009201554,0,376353.964036819,0,0,34.7818602606646
user_725,workstation,638.9322666788294,48,14,0.37105714503889653,171.59382008264328,0,21,0.056453296569331686,0.08912972846315759,0.27413790840905855,0,195575.00180982114,0,0,0.0
user_720,workstation,296.10537194321233,46,5,0.25804544458405765,84.54652605645353,0,16,0.08547516981468542,-0.35824436477549276,0.41700079751663405,1,128586.35298473075,0,0,25.638626113571874
user_749,mobile,543.823245989232,62,13,0.306587266536623,133.49325717761576,0,10,0.1408153912310512,0.03839619503229057,0.16377252536542383,0,91565.02210976189,0,0,9.742897880846803
user_338,laptop,532.1391145768523,64,12,0.19585890109141327,125.19995005818996,2,17,0.1723786004084186,-0.443921016842817,0.25952647283362823,0,527013.7851785067,0,0,28.054502505590374
user_879,workstation,1393.3621161201136,50,13,0.24999715313297668,69.194025271588,1,12,0.1557230062414967,-0.1163124260801545,0.2025900596651849,0,143907.18263548426,0,0,33.78307208532873
user_53,laptop,545.4627433121027,45,9,0.35239642957806344,95.4952735303711,0,20,0.08146109937936011,1.8021919982450043,0.2943851924642535,0,150733.1686569236,0,0,7.905977968456676
user_792,mobile,815.3128785014737,51,11,0.13811351383893755,73.78559732754184,0,18,0.03940360806121981,-0.31930496324961455,0.1716988342007675,0,61499.666162548165,1,0,19.816826524894438
user_922,laptop,911.2272676636626,53,9,0.6365824811319173,160.4575692016233,3,24,0.15984111168004522,0.3523543848621885,0.13694858769067267,0,192508.38708911257,0,0,20.83190129338809
user_217,workstation,1131.9574775056747,50,8,0.18115159498219363,54.53381200651471,0,16,0.040004058944096324,0.8058377863334584,0.273064915409753,0,98870.58577568296,0,0,9.717510337016876
user_764,workstation,802.4072725577802,51,8,0.41902963556834666,16.497459423147063,1,19,0.11509166830546586,-0.8921300304077139,0.4063267140626053,0,152790.15187496087,0,0,4.83296768855055
user_188,laptop,646.9056477197903,55,10,0.157601928746134,37.27545508548965,0,21,0.19188181968155996,0.711847555940377,0.09142916416298773,1,209478.50843558274,0,0,36.4965709638783
user_380,laptop,627.0390345260348,54,6,0.5208029928879386,77.66895773154332,1,22,0.1031181911932842,0.3229128767673374,0.4760944081986685,1,335107.14278208785,0,0,20.30132274463941
user_493,workstation,906.9139978039469,54,6,0.28317798809876926,111.05328375436018,3,20,0.14051114653500638,-0.1527661283904207,0.34582933346758166,0,193762.81311835675,0,0,7.098329466405337
user_41,laptop,594.6981627380534,43,12,0.22856989984512,40.63311896473353,0,15,0.06637742254980612,0.4059168960637257,0.31695797464661335,0,155612.38161986775,0,0,12.643824327353233
user_157,laptop,468.7456571783705,34,9,0.03690267548264747,109.89887103334296,1,12,0.0826501501357488,0.4571367697798976,0.14869876342580415,1,301284.2412251541,0,0,35.50383353225326
user_15,laptop,646.8487034508803,54,11,0.21422257042708934,114.51096107128151,0,19,0.3376998153512162,-0.4855766728693186,0.11174530579548778,1,183537.14760672773,1,0,59.918850577575945
user_813,laptop,402.65469763920305,52,8,0.3167374798015009,84.816311382467,0,19,0.0035995943317954538,1.1757712926240378,0.02402900642104118,0,221288.5553623464,0,0,0.0
user_65,workstation,1355.1849753561796,46,14,0.1426586776795137,93.18970602754621,0,13,0.3238402055763064,-0.5807815146599401,0.1996737322591724,0,333168.70459876826,0,0,4.928413051746711
user_857,laptop,978.9658130214132,44,15,0.043885130335258773,120.28339257965148,0,12,0.2089892943383,1.167101207699928,0.15893721862702964,0,100310.68678521628,0,0,8.780248743583915
user_839,laptop,1286.2531530243702,54,12,0.5583400856281335,111.05090344566906,0,23,0.07312574011257915,1.2039744085822714,0.13383309011956054,0,201052.10760405535,0,0,3.316053815323425
user_521,laptop,945.6308110221465,55,12,0.12326494692475325,105.14335576697891,1,17,0.32963620028295915,-0.5475025044315783,0.18442181384865183,1,249405.90178375583,0,0,29.244613197219344
user_344,laptop,1257.3779090127691,49,11,0.2888731417455501,20.882786034241605,2,20,0.0570866625854882,1.228264163910156,0.23559406664362728,0,116928.9467526386,0,0,13.750594894902566
user_129,laptop,910.2393992167747,49,14,0.10536209428015521,75.72131598409572,0,12,0.22256748497182272,-0.4373044380355455,0.11425850596104264,1,379370.4627615201,0,0,34.03437684807111
user_648,laptop,1017.8543962986007,49,9,0.3848042930461665,53.9445491590521,1,20,0.00833158005223816,0.18122464468579633,0.11429467433229501,1,200799.95660917784,0,0,5.842046797219659
user_472,laptop,159.88429203764542,48,12,0.19420257742354238,124.42860687287148,3,22,0.06543280414534104,0.6067146520160954,0.3463283873723031,0,284472.3063004501,0,0,23.258150462960614
user_63,laptop,525.7011209071431,52,9,0.34794931478805613,81.21855669732622,0,24,0.3068546074636502,2.462934412735529,0.3224363464698853,0,109309.5852111191,0,0,11.300280973452704
user_139,workstation,811.0783325767915,55,11,0.16469210153069902,158.0734275312576,2,21,0.27643332060215037,-0.9824583877307727,0.22409099856722542,0,69320.15361687717,0,0,7.174071696476915
user_499,laptop,818.3563294369667,54,12,0.39695492207048294,148.08161294446694,0,21,0.22296203634264633,-1.0119741735397945,0.10546410716986256,0,108053.62445083096,0,0,0.0
user_593,workstation,777.0856943981494,50,10,0.31103977144169415,153.73106504731155,1,18,0.14306744560174603,-0.26984238196149846,0.11581718703478971,0,443205.6784360431,1,0,39.3081126869044
user_392,laptop,935.8985831272108,55,11,0.19925977667199418,85.10746161621597,2,19,0.13017398707284614,0.2870833924266828,0.07301253511401665,0,89479.92429320539,0,0,14.825255349811243
user_675,laptop,948.2608813789942,53,17,0.18088667300281394,74.37969651309446,1,18,0.18138576576355886,0.44194613343041245,0.4680845600891113,0,134768.04750616665,0,0,5.844388739611727
user_419,workstation,1059.534745126352,47,13,0.3851929173658931,85.66367834828337,2,15,0.05655306148761056,0.8338099558543219,0.17444421675244381,0,175911.4276455429,0,0,0.0
user_289,laptop,1000.6980563312414,68,9,0.182645689714931,137.86954639504754,0,26,0.21112370630873525,0.47995007307114074,0.07629499979034919,0,203804.05011192313,0,0,21.256512465337053
user_379,workstation,1161.2262198732483,51,12,0.2618928840761446,146.9672815773918,2,30,0.1432880943333001,0.10820202571369174,0.2893650600275869,1,153732.18525340146,0,0,22.820927518162176
user_773,workstation,1163.6700852279432,37,14,0.10635511410867034,89.51338359116089,1,16,0.3057856782357678,1.6800695996546526,0.3193404993086875,0,230725.7545744414,1,0,25.832540191703945
user_490,laptop,852.3993346626094,57,9,0.36071232855523233,145.34698260837382,0,19,0.04261810080285927,-0.008980787812505331,0.20234717617722744,0,160796.06357288812,0,0,21.001224047618365
user_231,workstation,1424.4946365692917,35,13,0.1685107797253031,90.5326172848326,1,26,0.10292042853363366,-0.5090243763112142,0.12506357480229924,0,234497.95364241136,0,0,7.66973453442218
